Time,Episode,Steps,ActorLoss,CriticLoss,AgentAC_reward,Agent0_reward
1597682438.8380945,2692,187,-24.26227378845215,0.9414733648300171,11.799999999999999,-10
1597682439.0852058,2693,300,-21.387815475463867,0.9810040593147278,-0.19999999999999998,0
1597682439.3547957,2694,300,-26.560808181762695,0.9690887331962585,-0.22499999999999998,0
1597682439.5709836,2695,300,-6.472826957702637,0.9071936011314392,-0.175,0
1597682439.840805,2696,300,8.549419403076172,0.9659844040870667,-0.175,0
1597682440.1580176,2697,300,4.6414313316345215,1.0010462999343872,0.625,0
1597682440.4417427,2698,300,15.268250465393066,0.9642730355262756,0.7249999999999999,0
1597682440.626678,2699,300,-15.93136215209961,0.8450922966003418,-0.1,0
1597682440.8431692,2700,261,1.4836281538009644,1.0614304542541504,-10.175,12
1597682441.074547,2701,288,9.720137596130371,1.0296518802642822,-10.1,12
1597682441.3448699,2702,189,29.981550216674805,0.9048425555229187,11.825,-10
1597682441.5293555,2703,300,-5.438450336456299,1.0038986206054688,-0.125,0
1597682441.8759437,2704,218,18.859703063964844,0.9786071181297302,11.674999999999999,-10
1597682442.0986338,2705,300,-13.817081451416016,0.9601398706436157,-0.19999999999999998,0
1597682442.3773286,2706,300,-49.14379119873047,0.9015437364578247,-0.24999999999999997,0
1597682442.695168,2707,300,-24.000133514404297,1.1848669052124023,0.7499999999999999,0
1597682442.9789045,2708,300,-10.786773681640625,1.0161668062210083,-0.24999999999999997,0
1597682443.2641191,2709,300,-21.420957565307617,0.9946476221084595,-0.27499999999999997,0
1597682443.5024464,2710,184,-40.04999542236328,0.9913445115089417,11.725,-10
1597682443.796765,2711,300,-2.713658571243286,0.9992607235908508,-0.24999999999999997,0
1597682443.9816833,2712,300,-35.38526153564453,1.0007874965667725,-0.125,1
1597682444.1664052,2713,300,-5.670660018920898,1.0005873441696167,-0.125,0
1597682444.4199262,2714,296,11.798423767089844,1.066089153289795,-10.25,12
1597682444.6204774,2715,300,-24.927520751953125,0.994908332824707,-0.15,0
1597682444.9370651,2716,229,-0.82457035779953,0.9846521019935608,11.725,-10
1597682445.2378638,2717,256,15.594962120056152,0.9891545176506042,11.725,-10
1597682445.5385242,2718,289,76.50424194335938,1.0434975624084473,-9.325,12
1597682445.7542403,2719,300,-55.31632614135742,0.9761843085289001,-0.1,0
1597682446.0163896,2720,300,-5.429919242858887,0.9806833863258362,-0.24999999999999997,1
1597682446.2083251,2721,227,0.24431918561458588,1.0045217275619507,-10.175,12
1597682446.4240777,2722,300,-15.936895370483398,0.993489146232605,-0.125,0
1597682446.7405546,2723,296,-13.882647514343262,0.9827491641044617,11.775,-10
1597682447.0252478,2724,300,-4.64854621887207,1.0103706121444702,0.7,0
1597682447.2033944,2725,300,-9.369232177734375,0.9859983325004578,-0.07500000000000001,1
1597682447.4723341,2726,300,-11.570718765258789,0.9756082892417908,0.7999999999999999,0
1597682447.8733928,2727,300,-6.928777694702148,0.9068326950073242,0.625,0
1597682448.159797,2728,245,-12.053143501281738,0.9752258658409119,11.725,-10
1597682448.3913991,2729,300,-50.665260314941406,0.9656623005867004,-0.175,0
1597682448.5904496,2730,300,-41.4278450012207,0.9860088229179382,-0.15,0
1597682448.9760685,2731,266,6.938108921051025,0.9864874482154846,11.649999999999999,-9
1597682449.161368,2732,300,-7.711589336395264,0.9862456917762756,-0.125,1
1597682449.393501,2733,300,-22.80031394958496,0.981316864490509,-0.15,1
1597682449.6316488,2734,300,-39.2188720703125,0.9847798943519592,-0.175,0
1597682449.8473916,2735,300,-3.208101749420166,1.0050874948501587,-0.19999999999999998,0
1597682449.99455,2736,171,81.0367202758789,1.0880879163742065,-10.05,12
1597682450.210735,2737,300,6.277201175689697,1.0329853296279907,-0.15,0
1597682450.518091,2738,254,-2.3589086532592773,1.01463782787323,11.674999999999999,-9
1597682450.6808882,2739,300,-44.17790222167969,1.0178343057632446,-0.1,0
1597682450.8742275,2740,185,6.740001201629639,1.0261543989181519,-10.1,12
1597682451.1820607,2741,295,19.251163482666016,1.1428852081298828,-9.325,12
1597682451.4134376,2742,300,-16.044557571411133,1.0016587972640991,-0.125,0
1597682451.7520485,2743,204,9.085289001464844,0.9873735904693604,11.575,-10
1597682452.0372748,2744,260,37.36317825317383,0.9879650473594666,11.7,-10
1597682452.3537803,2745,244,-6.858476161956787,0.982302725315094,11.674999999999999,-10
1597682452.553907,2746,300,-52.2781982421875,0.9883291721343994,-0.15,0
1597682452.7231867,2747,300,-9.922122955322266,0.9584358930587769,-0.07500000000000001,0
1597682453.0552833,2748,300,-10.46647834777832,0.9889636635780334,0.6,0
1597682453.218068,2749,235,2.819612503051758,1.0265226364135742,-10.05,12
1597682453.4720325,2750,300,-3.327224016189575,0.9947101473808289,-0.24999999999999997,0
1597682453.7035332,2751,300,-66.6937255859375,0.9964708685874939,-0.22499999999999998,1
1597682453.9197662,2752,300,-29.395421981811523,0.9584640264511108,0.825,1
1597682454.1203184,2753,205,48.124961853027344,1.0270748138427734,-10.1,12
1597682454.390244,2754,300,-75.35201263427734,1.0031821727752686,-0.125,1
1597682454.6598263,2755,300,-5.370628833770752,0.9911962747573853,0.7499999999999999,0
1597682454.9228845,2756,300,-29.163423538208008,0.937015175819397,-0.19999999999999998,0
1597682455.1452909,2757,300,-7.641172885894775,0.9971088767051697,0.875,0
1597682455.4769802,2758,163,19.649150848388672,0.988929033279419,11.6,-10
1597682455.6085134,2759,199,80.25225830078125,1.0362142324447632,-10.025,12
1597682455.893712,2760,172,-15.414728164672852,0.9676400423049927,11.725,-10
1597682456.16291,2761,257,14.521587371826172,1.0471762418746948,-10.275,12
1597682456.448721,2762,300,-23.465620040893555,0.96548992395401,-0.27499999999999997,0
1597682456.7334523,2763,179,-38.07373046875,0.9695603251457214,11.7,-10
1597682456.9809055,2764,300,-0.46283388137817383,0.9337568879127502,-0.24999999999999997,1
1597682457.165574,2765,274,22.204147338867188,1.0047224760055542,-10.1,12
1597682457.4827144,2766,300,6.012125015258789,0.9898548722267151,0.675,1
1597682457.7000926,2767,300,-1.8272387981414795,1.0138031244277954,-0.175,1
1597682457.8845904,2768,300,-3.027158260345459,0.8636633157730103,-0.07500000000000001,0
1597682458.083647,2769,300,-69.44806671142578,0.9945387840270996,-0.175,0
1597682458.284207,2770,300,-66.08963775634766,0.9957106709480286,-0.07500000000000001,0
1597682458.6006846,2771,260,18.092239379882812,0.9360696077346802,11.725,-9
1597682458.7699833,2772,300,-31.5258846282959,1.0357344150543213,-0.07500000000000001,0
1597682458.98618,2773,300,-43.28703308105469,0.9994987845420837,-0.1,0
1597682459.1552036,2774,209,11.41745662689209,1.013242244720459,-10.125,12
1597682459.339685,2775,300,-55.25458908081055,0.9694668650627136,-0.1,0
1597682459.540246,2776,221,21.84889793395996,1.001625418663025,-10.15,12
1597682459.7880547,2777,300,-3.8255815505981445,0.9831476211547852,0.8,0
1597682460.0198598,2778,300,-18.508625030517578,0.9970608949661255,-0.15,0
1597682460.189158,2779,300,-8.178545951843262,0.9593505859375,-0.1,0
1597682460.4898276,2780,300,8.033872604370117,0.9847627282142639,0.7749999999999999,0
1597682460.743332,2781,300,-2.7431752681732178,0.9795451164245605,-0.22499999999999998,0
1597682460.9373786,2782,275,23.146015167236328,1.0198144912719727,-10.15,12
1597682461.1910195,2783,254,23.97429084777832,1.0079762935638428,-10.15,12
1597682461.4238803,2784,281,2.3622958660125732,1.0144753456115723,-10.175,12
1597682461.6919615,2785,300,-86.42742156982422,0.9768617749214172,-0.24999999999999997,0
1597682461.876578,2786,300,-62.43315887451172,0.9847248196601868,-0.125,1
1597682462.1079738,2787,300,61.85585021972656,0.992286205291748,0.8,0
1597682462.3463104,2788,300,-76.57589721679688,0.9888755083084106,-0.19999999999999998,0
1597682462.5468712,2789,300,-23.896595001220703,0.9864028692245483,-0.125,1
1597682462.7786963,2790,300,-76.95159912109375,0.9926428198814392,-0.15,0
1597682462.9636173,2791,300,-48.343536376953125,1.0336179733276367,-0.125,0
1597682463.127593,2792,212,5.7832255363464355,1.0259000062942505,-10.125,12
1597682463.3110282,2793,222,46.39875411987305,1.1268336772918701,-10.125,12
1597682463.5114768,2794,288,17.393138885498047,0.9935708045959473,-10.1,12
1597682463.7966912,2795,300,3.0755300521850586,0.9816834926605225,0.8,0
1597682464.0668209,2796,300,-1.0193824768066406,0.9973723292350769,0.7499999999999999,0
1597682464.251748,2797,170,4.143256187438965,1.0057849884033203,-10.15,12
1597682464.5397468,2798,300,-15.160096168518066,0.9921157360076904,-0.24999999999999997,0
1597682464.7166185,2799,300,-21.63256072998047,0.9462565183639526,-0.125,0
1597682464.9312937,2800,281,27.623430252075195,1.0167237520217896,-10.125,12
1597682465.1696417,2801,300,-3.1662485599517822,0.9846324920654297,-0.19999999999999998,0
1597682465.3545663,2802,300,-10.530401229858398,0.9905137419700623,-0.1,0
1597682465.6176417,2803,300,0.9888883829116821,0.984065592288971,0.825,0
1597682465.8025782,2804,300,-9.122190475463867,0.9956501126289368,-0.125,0
1597682466.0715132,2805,300,-28.513526916503906,0.9698782563209534,-0.175,0
1597682466.25635,2806,300,-69.58470916748047,0.9664757251739502,-0.1,0
1597682466.5725522,2807,300,-2.961456775665283,1.026799201965332,-0.35000000000000003,0
1597682466.804356,2808,238,-7.188019275665283,1.0853544473648071,-10.175,12
1597682466.973835,2809,300,-5.52130651473999,0.9429646134376526,-0.125,1
1597682467.236659,2810,300,-62.4370002746582,1.0040867328643799,-0.22499999999999998,0
1597682467.5058508,2811,300,-84.84354400634766,1.0066202878952026,-0.19999999999999998,0
1597682467.6749716,2812,132,18.151947021484375,1.0420935153961182,-10.125,12
1597682467.9378278,2813,300,-58.30448913574219,0.9940653443336487,-0.125,0
1597682468.1383922,2814,300,-56.15996170043945,0.9783863425254822,-0.125,0
1597682468.3389497,2815,300,-3.9834518432617188,1.1010637283325195,-0.125,1
1597682468.625729,2816,300,-31.423250198364258,0.9591074585914612,0.725,0
1597682468.8568614,2817,222,53.859474182128906,1.0084387063980103,-10.2,12
1597682469.0780473,2818,300,-2.5433778762817383,0.9702480435371399,-0.15,0
1597682469.3488026,2819,207,-5.145505428314209,0.9728530049324036,11.825,-10
1597682469.6341023,2820,300,-6.513246059417725,0.9852549433708191,0.8,1
1597682469.8502924,2821,221,14.293498992919922,1.0626927614212036,-10.15,12
1597682470.0658672,2822,300,-0.19358152151107788,0.8133917450904846,0.8499999999999999,0
1597682470.2503548,2823,300,-4.345786094665527,1.0118685960769653,-0.1,0
1597682470.4980698,2824,272,42.26076889038086,1.0148807764053345,-10.175,12
1597682470.6990788,2825,300,-5.564521789550781,0.9844850897789001,0.8749999999999999,0
1597682470.969343,2826,300,-61.6929931640625,0.994605302810669,-0.22499999999999998,0
1597682471.2698884,2827,228,18.060537338256836,0.966071605682373,11.7,-10
1597682471.4704514,2828,300,-13.979283332824707,1.054485559463501,-0.15,0
1597682471.6861937,2829,300,-30.231843948364258,1.0099459886550903,-0.15,1
1597682471.8398492,2830,300,-14.771452903747559,0.9763943552970886,-0.07500000000000001,0
1597682472.071674,2831,300,-21.530237197875977,0.9830002188682556,-0.175,0
1597682472.3410902,2832,300,-57.05437469482422,1.0054222345352173,-0.22499999999999998,0
1597682472.5038867,2833,236,54.03424072265625,0.9649163484573364,-10.075,12
1597682472.788881,2834,300,8.342058181762695,0.9756123423576355,0.775,0
1597682472.9733756,2835,186,71.66091918945312,1.0104368925094604,-10.1,12
1597682473.205459,2836,300,-0.40773382782936096,0.9945688843727112,-0.175,1
1597682473.5219193,2837,214,26.95057487487793,1.008519172668457,11.649999999999999,-10
1597682473.7068455,2838,300,-3.0938315391540527,0.9511256814002991,-0.15,0
1597682473.8761551,2839,300,-8.781282424926758,1.0182236433029175,-0.07500000000000001,0
1597682474.0452034,2840,296,-13.386775016784668,0.8841018080711365,-10.075,12
1597682474.2765815,2841,178,-16.017986297607422,0.9140532612800598,11.875,-10
1597682474.624186,2842,270,40.20362854003906,0.4990055561065674,-9.325,12
1597682474.9102342,2843,300,-8.247364044189453,0.9650874733924866,-0.22499999999999998,0
1597682475.063915,2844,300,-6.215031147003174,0.8378787040710449,-0.05,0
1597682475.2644746,2845,300,-7.300053596496582,1.0921735763549805,-0.125,0
1597682475.46481,2846,300,-28.4511775970459,0.9779749512672424,-0.15,0
1597682475.5973911,2847,165,45.81435012817383,0.997296929359436,-10.05,12
1597682475.8276982,2848,300,-10.196732521057129,0.9761005640029907,-0.15,0
1597682476.1506674,2849,300,73.09288024902344,1.0440952777862549,0.6499999999999999,0
1597682476.3979425,2850,300,-77.1495361328125,0.9846615791320801,-0.22499999999999998,0
1597682476.7833762,2851,245,-3.7945103645324707,0.9820729494094849,11.549999999999999,-10
1597682476.999882,2852,300,-20.31597328186035,0.9479535222053528,-0.07500000000000001,1
1597682477.2299452,2853,300,-2.7442235946655273,0.9975656867027283,-0.19999999999999998,1
1597682477.5147266,2854,215,-21.866668701171875,0.9037153720855713,11.725,-9
1597682477.6306307,2855,131,30.98476791381836,1.005391001701355,-10.025,12
1597682477.8689566,2856,300,-23.498079299926758,1.0358253717422485,-0.175,0
1597682478.0695271,2857,300,-26.59737205505371,0.9967256188392639,-0.125,0
1597682478.2697623,2858,249,5.434641361236572,1.0137572288513184,-10.15,12
1597682478.4542248,2859,300,-5.359085559844971,0.9759258031845093,-0.125,0
1597682478.654786,2860,300,-62.71095657348633,0.9966663122177124,-0.15,0
1597682478.8553302,2861,300,-7.079751968383789,1.0066109895706177,-0.175,0
1597682479.0337424,2862,300,-4.828466415405273,0.994277834892273,-0.1,0
1597682479.2499325,2863,300,-24.614381790161133,0.9845159649848938,-0.125,0
1597682479.49668,2864,300,21.061800003051758,0.9999105930328369,0.775,1
1597682479.7367864,2865,300,-81.86368560791016,0.9589308500289917,-0.175,0
1597682480.0205107,2866,258,10.812155723571777,0.9922863841056824,11.75,-10
1597682480.3213544,2867,208,-20.738794326782227,0.9819067716598511,11.725,-10
1597682480.5062687,2868,300,-12.245933532714844,1.0168352127075195,-0.1,0
1597682480.70683,2869,300,-64.4428939819336,0.939838171005249,-0.125,1
1597682480.860298,2870,300,-31.796085357666016,0.9960901141166687,-0.07500000000000001,0
1597682481.0387123,2871,300,-5.444066524505615,0.9070301651954651,-0.07500000000000001,1
1597682481.3540444,2872,251,-7.181889533996582,1.0288625955581665,11.625,-9
1597682481.6098092,2873,300,-65.16961669921875,1.0103957653045654,-0.15,1
1597682481.8557577,2874,300,-17.98555564880371,0.983182966709137,-0.15,0
1597682482.0094416,2875,247,38.49154281616211,1.0840502977371216,-10.075,12
1597682482.2630885,2876,300,-50.10036087036133,0.9861215949058533,-0.175,1
1597682482.5100932,2877,242,-6.039569854736328,1.0369175672531128,-9.2,12
1597682482.7796836,2878,300,-5.915862083435059,1.028120756149292,-0.3,1
1597682483.065241,2879,247,5.249468803405762,0.943939208984375,11.7,-9
1597682483.2592797,2880,300,-6.424067497253418,0.987691342830658,-0.1,1
1597682483.4442127,2881,300,-62.387420654296875,1.0006834268569946,-0.15,0
1597682483.7670705,2882,300,-4.833591938018799,0.9960005879402161,11.674999999999999,0
1597682484.0674872,2883,300,-32.925418853759766,0.991388738155365,0.725,0
1597682484.2993145,2884,300,-12.88846206665039,0.9970964789390564,-0.22499999999999998,0
1597682484.568894,2885,300,-13.179154396057129,0.9980988502502441,-0.22499999999999998,0
1597682484.8005776,2886,300,-15.843236923217773,0.9817197918891907,-0.19999999999999998,1
1597682485.0009604,2887,300,-65.65215301513672,0.9662029147148132,-0.15,0
1597682485.2323396,2888,300,1.1199179887771606,0.8786928057670593,-0.125,1
1597682485.4485257,2889,300,7.2222490310668945,0.9956715703010559,0.8999999999999999,0
1597682485.78713,2890,201,-5.1973042488098145,0.8780062794685364,11.7,-10
1597682486.134852,2891,265,6.870491981506348,0.8544367551803589,11.6,-10
1597682486.4731956,2892,297,-7.0701518058776855,0.898865282535553,11.65,-10
1597682486.751858,2893,240,-0.14071233570575714,0.9934421181678772,11.7,-10
1597682486.952544,2894,300,-8.993803977966309,1.042161464691162,-0.15,0
1597682487.1074884,2895,191,62.02121353149414,0.9624364376068115,-10.1,12
1597682487.375129,2896,300,-35.10965347290039,0.9646472334861755,-0.27499999999999997,0
1597682487.6914613,2897,270,-37.35953140258789,0.9636299014091492,11.7,-10
1597682487.8542452,2898,300,-37.24284362792969,0.8419092297554016,-0.07500000000000001,1
1597682488.108245,2899,300,-12.370409965515137,0.9909889101982117,-0.125,0
1597682488.293171,2900,300,-17.876544952392578,1.1170872449874878,-0.07500000000000001,0
1597682488.4780953,2901,300,-23.388708114624023,1.0133767127990723,-0.1,0
1597682488.7789364,2902,259,9.756928443908691,0.9246848821640015,11.65,-10
1597682489.011882,2903,300,-28.1586971282959,0.87722247838974,-0.19999999999999998,0
1597682489.1953082,2904,300,-41.94388198852539,0.9164299368858337,-0.125,0
1597682489.3802745,2905,300,-11.595793724060059,0.8551110625267029,-0.07500000000000001,0
1597682489.643349,2906,300,-88.09187316894531,1.0369737148284912,-0.24999999999999997,0
1597682489.8126597,2907,300,-36.278167724609375,1.000349760055542,-0.07500000000000001,0
1597682490.1291196,2908,254,1.2376964092254639,0.9982958436012268,11.775,-10
1597682490.4318724,2909,269,-9.859153747558594,0.9939174056053162,11.7,-10
1597682490.6465914,2910,300,-66.0432357788086,0.8733708262443542,-0.1,0
1597682490.9151788,2911,300,-23.774171829223633,0.9969782829284668,-0.27499999999999997,0
1597682491.162611,2912,300,-6.3850321769714355,0.9909825325012207,-0.15,0
1597682491.3475358,2913,300,-1.0109010934829712,0.7933403849601746,-0.1,1
1597682491.601174,2914,300,-53.528167724609375,1.0381747484207153,-0.175,1
1597682491.90115,2915,179,12.718442916870117,1.0083729028701782,11.649999999999999,-10
1597682492.2015555,2916,213,19.625328063964844,1.7644327878952026,11.674999999999999,-9
1597682492.3643305,2917,184,1.1648832559585571,1.1868244409561157,-10.1,12
1597682492.633923,2918,300,5.058645248413086,0.9942447543144226,-0.27499999999999997,0
1597682492.9350672,2919,300,5.060859680175781,1.000111699104309,0.7,0
1597682493.1886966,2920,245,-19.93422508239746,0.9234842658042908,11.725,-10
1597682493.4513226,2921,300,-53.97256088256836,1.0039373636245728,-0.24999999999999997,0
1597682493.6360836,2922,300,-59.620338439941406,0.9944850206375122,-0.15,1
1597682493.8208823,2923,252,43.45344161987305,1.0071220397949219,-10.125,12
1597682494.153325,2924,249,-6.605515480041504,0.9615521430969238,11.7,-10
1597682494.3851388,2925,230,1.5562446117401123,1.0032902956008911,-10.1,12
1597682494.691979,2926,278,11.096336364746094,0.9854243397712708,11.75,-10
1597682494.8703997,2927,300,-19.56692123413086,0.9878272414207458,-0.1,1
1597682495.009147,2928,198,28.388015747070312,1.02900230884552,-10.05,12
1597682495.2096817,2929,265,0.7510917782783508,1.0087087154388428,-10.125,12
1597682495.4102354,2930,300,-61.0311393737793,0.9546775221824646,-0.175,0
1597682495.657528,2931,221,2.778088092803955,1.0024638175964355,-10.2,12
1597682495.8954713,2932,300,-14.016372680664062,0.9672209024429321,-0.22499999999999998,1
1597682496.0593154,2933,220,12.616179466247559,0.9934927225112915,-10.1,12
1597682496.2432117,2934,300,-48.91950607299805,1.0394374132156372,-0.125,0
1597682496.5279915,2935,255,13.314437866210938,1.0058119297027588,11.725,-10
1597682496.6972895,2936,300,-38.95142364501953,0.9910396933555603,-0.07500000000000001,0
1597682497.0419216,2937,202,-16.63926124572754,1.0086970329284668,11.674999999999999,-10
1597682497.214194,2938,300,-6.718301773071289,1.0125070810317993,-0.05,0
1597682497.5305774,2939,300,7.203610897064209,0.9969450235366821,0.725,0
1597682497.8001456,2940,300,-1.7654345035552979,0.9871501922607422,-0.175,0
1597682498.116625,2941,300,19.715946197509766,0.9999024271965027,0.6749999999999999,0
1597682498.4174578,2942,271,-1.0490293502807617,0.982905387878418,11.725,-10
1597682498.749846,2943,300,-0.10929939150810242,0.9985299110412598,0.625,0
1597682499.0195699,2944,242,12.34754467010498,1.0368907451629639,-10.2,12
1597682499.2357557,2945,300,-34.68955612182617,1.005052089691162,-0.15,1
1597682499.405055,2946,300,-52.82684326171875,0.9770156741142273,-0.1,0
1597682499.7215252,2947,300,-29.91196632385254,0.9988396167755127,0.6999999999999998,0
1597682499.9064405,2948,169,18.67329978942871,1.0057876110076904,-10.125,12
1597682500.1379566,2949,300,-23.846216201782227,1.0021464824676514,-0.175,0
1597682500.353666,2950,300,-5.034014701843262,1.032687783241272,-0.1,0
1597682500.6392288,2951,300,-41.46290969848633,1.0161912441253662,-0.24999999999999997,0
1597682500.8241405,2952,300,-0.6287546157836914,0.9048152565956116,0.8999999999999999,0
1597682501.0872161,2953,300,-8.212122917175293,1.0020517110824585,-0.19999999999999998,0
1597682501.2921226,2954,300,-15.742048263549805,0.9963474273681641,-0.125,0
1597682501.572336,2955,300,-25.58830451965332,0.9932922720909119,-0.24999999999999997,0
1597682501.8575523,2956,300,0.26156798005104065,0.8728241920471191,0.725,0
1597682502.1270638,2957,300,-41.823326110839844,0.9923037886619568,-0.19999999999999998,1
1597682502.3599367,2958,300,-85.44290161132812,1.0054413080215454,-0.19999999999999998,0
1597682502.627839,2959,300,1.919345498085022,0.9109948873519897,-0.27499999999999997,0
1597682502.8916216,2960,300,-24.770431518554688,1.0019824504852295,0.8249999999999998,0
1597682503.1440842,2961,300,-20.006845474243164,0.9857757091522217,-0.19999999999999998,0
1597682503.391525,2962,300,-8.362366676330566,1.0047444105148315,-0.19999999999999998,0
1597682503.5295806,2963,188,42.8781852722168,1.0660669803619385,-10.05,12
1597682503.8147845,2964,234,6.794947147369385,0.9174315929412842,11.799999999999999,-10
1597682503.9932082,2965,142,21.497344970703125,0.9888907670974731,-10.15,12
1597682504.2155871,2966,168,-22.97958755493164,1.004726767539978,11.799999999999999,-10
1597682504.3779495,2967,174,22.95366668701172,1.1123424768447876,-10.075,12
1597682504.6101382,2968,300,-8.72874641418457,0.993329644203186,-0.175,0
1597682504.895388,2969,250,0.3292297422885895,0.9909655451774597,11.75,-10
1597682505.0965607,2970,300,-42.86737823486328,0.9903260469436646,-0.1,0
1597682505.3348951,2971,219,24.876108169555664,0.9746842384338379,11.85,-10
1597682505.4974287,2972,300,-41.11796569824219,0.9834055304527283,-0.05,0
1597682505.735324,2973,300,-6.502752304077148,1.2564048767089844,-0.19999999999999998,0
1597682505.9669943,2974,300,-61.2418212890625,1.0033081769943237,-0.19999999999999998,0
1597682506.1987984,2975,300,-28.409006118774414,0.9990542531013489,-0.15,0
1597682506.4996479,2976,282,7.015320301055908,0.9828045964241028,11.7,-10
1597682506.6220667,2977,135,27.57156753540039,1.1205414533615112,-10.05,12
1597682506.9005563,2978,300,35.48439407348633,0.9886471629142761,0.8,0
1597682507.122394,2979,300,-66.09945678710938,0.9121449589729309,-0.175,0
1597682507.3868916,2980,300,1.5971676111221313,0.9793660640716553,-0.19999999999999998,0
1597682507.5861251,2981,203,5.569057941436768,1.0930758714675903,-10.05,12
1597682507.8563852,2982,300,-46.81936264038086,0.9717287421226501,-0.24999999999999997,0
1597682508.025684,2983,300,-5.801703453063965,0.9392470121383667,-0.1,0
1597682508.2727032,2984,300,0.7335333228111267,0.9932620525360107,-0.175,0
1597682508.472822,2985,295,3.5089504718780518,0.9884878396987915,-10.175,12
1597682508.6421132,2986,300,-24.933130264282227,1.0107983350753784,-0.1,1
1597682508.804897,2987,270,1.7516911029815674,1.1054356098175049,-10.075,12
1597682509.027589,2988,300,-60.14828109741211,1.0047988891601562,-0.19999999999999998,0
1597682509.3592093,2989,263,47.048274993896484,0.9812823534011841,11.674999999999999,-10
1597682509.62843,2990,300,-25.458295822143555,1.0016279220581055,-0.22499999999999998,0
1597682509.922329,2991,256,6.504993915557861,1.0144829750061035,-10.3,12
1597682510.1293933,2992,300,-26.351892471313477,1.0005223751068115,-0.175,0
1597682510.4302104,2993,292,39.24540328979492,0.9900463223457336,11.7,-10
1597682510.7467074,2994,223,11.71056079864502,0.9805132746696472,11.7,-10
1597682510.8801048,2995,109,30.150415420532227,1.0298689603805542,-10.05,12
1597682511.0957253,2996,300,-21.452537536621094,0.9476069211959839,-0.175,0
1597682511.34833,2997,300,-60.8359489440918,1.0065375566482544,-0.22499999999999998,0
1597682511.580135,2998,285,23.184673309326172,1.0230571031570435,-10.125,12
1597682511.8815064,2999,300,5.387792110443115,1.0032119750976562,0.725,1
1597682512.151054,3000,300,3.774489641189575,0.985710859298706,-0.22499999999999998,0
1597682512.3516061,3001,300,-43.7618408203125,1.005294919013977,-0.15,0
1597682512.6676302,3002,221,-6.438728332519531,0.984331488609314,11.6,-10
1597682512.8840163,3003,197,-11.11290454864502,1.1006642580032349,-10.15,12
1597682513.137952,3004,300,-31.822219848632812,0.9734370708465576,-0.22499999999999998,0
1597682513.3542743,3005,300,-12.351567268371582,1.0082449913024902,-0.15,1
1597682513.5391808,3006,300,-75.05191802978516,1.020777702331543,-0.1,0
1597682513.7873628,3007,213,6.018367767333984,0.9335936307907104,11.75,-10
1597682513.9707992,3008,300,-16.339252471923828,1.010176420211792,-0.1,0
1597682514.1400928,3009,292,12.619818687438965,1.1621332168579102,-10.075,12
1597682514.4186285,3010,300,-20.065279006958008,1.0066813230514526,-0.15,0
1597682514.587929,3011,300,-2.2749013900756836,1.004372239112854,-0.07500000000000001,0
1597682514.7888458,3012,157,32.6181755065918,1.0182119607925415,-10.175,12
1597682514.9891815,3013,234,-0.36505797505378723,0.9966901540756226,-9.175,12
1597682515.173697,3014,300,-0.3285166025161743,1.002626657485962,-0.1,0
1597682515.4436991,3015,300,-5.694354057312012,1.018222451210022,0.7999999999999999,0
1597682515.706645,3016,300,-3.3106300830841064,1.00454580783844,-0.24999999999999997,0
1597682515.9758098,3017,300,-4.0293803215026855,0.9945964217185974,-0.19999999999999998,0
1597682516.1607392,3018,300,-10.114145278930664,0.9632315039634705,-0.15,1
1597682516.4079936,3019,300,-1.732184648513794,0.9410345554351807,-0.19999999999999998,0
1597682516.6771212,3020,300,-104.48609924316406,1.0737885236740112,-0.3,0
1597682516.8464098,3021,300,-60.046321868896484,1.0099321603775024,-0.05,0
1597682517.147251,3022,300,25.10993003845215,0.9914462566375732,0.75,0
1597682517.425882,3023,300,-3.7704195976257324,0.9989468455314636,-0.24999999999999997,0
1597682517.6946988,3024,300,-35.81233596801758,1.0029386281967163,-0.19999999999999998,1
1597682517.8647425,3025,260,0.43370115756988525,1.120177984237671,-10.1,12
1597682518.1803038,3026,226,0.9434690475463867,0.9900698661804199,11.674999999999999,-10
1597682518.327456,3027,262,6.267908573150635,1.036976933479309,-10.05,12
1597682518.643912,3028,300,-0.6972716450691223,1.0020445585250854,0.7,0
1597682518.81371,3029,238,38.04202651977539,1.0648114681243896,-10.125,12
1597682518.9671957,3030,300,-28.426971435546875,0.9949288368225098,-0.05,0
1597682519.1140573,3031,176,38.208412170410156,1.026479959487915,-10.1,12
1597682519.3141751,3032,300,-8.333709716796875,0.9613068103790283,-0.125,0
1597682519.6150174,3033,207,35.292564392089844,1.0012900829315186,11.725,-10
1597682519.9850554,3034,296,47.89221954345703,0.9980257153511047,11.6,-10
1597682520.1699631,3035,300,-48.4849739074707,0.9912753701210022,-0.15,0
1597682520.4706047,3036,198,15.489034652709961,0.995154619216919,11.65,-10
1597682520.7019706,3037,220,4.854480743408203,1.117787480354309,-10.15,12
1597682520.9496968,3038,300,-7.971423149108887,1.1002411842346191,-0.15,0
1597682521.2192178,3039,300,-23.13815689086914,0.9803971648216248,-0.27499999999999997,0
1597682521.4041507,3040,223,-3.975677490234375,1.0026519298553467,-9.125,12
1597682521.589059,3041,300,-20.726375579833984,0.968865692615509,-0.1,0
1597682521.9053607,3042,258,34.11860656738281,0.9956943392753601,11.7,-10
